title,id,subCount,videoCount,viewCount,vidTitle,vidid,date,likes,dislikes,vid_views,vid_duration,vid_caption,likeRatio,startYear,startMonth,endYear,endMonth,interestChange,goodYoutuber,duration,Weighted_Sentiments
The Thrifty Chica,UC2qfG9Psob2yYjIDz5zWaWg,25600.0,350.0,1321820.0,Estee Lauder Beautiful Perfume Review,EQHZ0_z-2T8,2014-09-20,154.0,11.0,15943.0,PT9M31S,True,0.9333333333333332,2014,9,2014,10,127.91499999999996,1,571,4.77760038997239
lusterings,UClts0QpX7YOWW3Y99vyYETA,3720.0,58.0,741861.0,Estee Lauder Daywear Matte Review | lusterings,RqhU9cWextA,2017-04-18,98.0,28.0,22189.0,PT3M47S,False,0.7777777777777778,2017,4,2017,5,200.09999999999997,1,227,2.2529309392335204
Stephanie Marie,UCb4iUMjpHZCiATCCwPaO47Q,181000.0,608.0,19281606.0,Estee Lauder Double Wear Light NEW Formula vs ORIGINAL | REVIEW AND COMPARISON,6fH9GF23wHI,2018-09-24,1374.0,24.0,52987.0,PT15M32S,False,0.9828326180257512,2018,9,2018,10,-83.81999999999994,0,932,2.9401696182872743
PiinkVonLove,UC6HfiOKZkTIPq1KRig0tdKw,93.0,37.0,5869.0,Estee Lauder Beautiful Magnolia Floral Perfume Review,ay89dfF8igY,2021-03-14,19.0,0.0,434.0,PT6M35S,False,1.0,2021,3,2021,3,38.42000000000007,1,395,-0.8288502901264265
Matilda on Video,UClLBaAzNuYzBSQjpDyp144w,299000.0,309.0,38293201.0,Violette x Estée Lauder | La Dangereuse Review,jZ9e1UieMbY,2019-02-04,1822.0,10.0,47460.0,PT4M6S,False,0.9945414847161572,2019,2,2019,2,295.67999999999995,1,246,3.304885377832193
RARA,UCjiBUVdw4rWcll2ayTL-6uw,678000.0,2386.0,140444859.0,Estee Lauder Pure Color Envy Sculpting Lipstick shade Rebellious Rose lipSwatches review | RARA |,jSMYD5zJOnQ,2019-11-30,274.0,30.0,12238.0,PT6M4S,False,0.9013157894736842,2019,11,2019,12,-280.025,0,364,11.067416084338628
IZA DE ANDA,UCOHcYqgikhlauoylfgafeKA,1880.0,286.0,153398.0,CUIDADO DE LA PIEL ESTEE LAUDER | SKINCARE ESTEE LAUDER REVIEW | IZA,0-8d4FzxeK4,2020-04-10,128.0,8.0,9960.0,PT8M8S,False,0.9411764705882352,2020,4,2020,4,95.81500000000004,1,488,2.642934365525344
ouch110 Fragrance Reviews,UCIoOAUDFs-6PpwPQ1Hfn-Ow,23100.0,725.0,4980407.0,Estée Lauder &quot;BEAUTIFUL&quot; Fragrance Review,teWnFYJxAgA,2019-06-23,358.0,7.0,10514.0,PT8M16S,False,0.9808219178082191,2019,6,2019,7,-183.895,0,496,1.6790945596601472
Amaya Luxe,UCh3WDSn1z6XRvOid8emtUYQ,6110.0,417.0,788812.0,ESTEE LAUDER REVITALIZING SUPREME NIGHT CREME REVIEW | Anti ageing,UKEY0aaZQ04,2019-10-05,49.0,0.0,2092.0,PT11M47S,False,1.0,2019,10,2019,10,-204.88000000000008,0,707,-0.09289479101497217
Makeup By Megha,UCDvzpqqLZ9Atvxr7SAElD9A,55300.0,369.0,8055598.0,Estee Lauder Double Wear Foundation Review + Demo | Makeup By Megha,xA28uvwRPz8,2015-09-16,608.0,40.0,70226.0,PT11M39S,True,0.9382716049382716,2015,9,2015,9,-499.615,0,699,11.247295248846573
Ponny Beaute,UCsPJFu5_gZNsWU2nrCBsZZQ,35300.0,184.0,3388664.0,Estee Lauder Double Wear Foundation REVIEW &amp; WEAR TEST | ALPHA MAKEUP,vNceNrtJmeI,2018-01-07,207.0,13.0,16483.0,PT7M59S,False,0.9409090909090908,2018,1,2018,1,270.645,1,479,5.160269922237401
Sherry O.,UCw53SjryZhazGbuXL7yLQ3g,11400.0,223.0,3668228.0,Product Review : Estee Lauder Double Wear,35kojcxtP1o,2017-05-12,327.0,67.0,100093.0,PT7M21S,False,0.8299492385786802,2017,5,2017,5,-316.0899999999998,0,441,4.523186860437251
Tiff Benson,UC4lKHUYqvm74znBF6qSnYig,76000.0,280.0,7984715.0,Modern Muse Le Rouge by Estee Lauder Perfume Review,_Pgtjh8sis8,2015-10-23,185.0,11.0,18571.0,PT7M21S,True,0.9438775510204082,2015,10,2015,11,-201.295,0,441,3.288116842625672
Aubrey,UCTEef4TfNvmCgMPaLn9d2jg,2890.0,35.0,262562.0,Estee Lauder Double Wear Foundation Review &amp;&amp; Demo,goRiI3r7iJ8,2017-01-04,253.0,52.0,41534.0,PT5M53S,False,0.8295081967213115,2017,1,2017,1,-84.15499999999997,0,353,8.373577769894524
Geek Out of Water,UCsrclGf33ckcoYZwEgdfcvg,26300.0,772.0,3799639.0,"FOUNDATION FEST Estee Lauder Double Wear | Pale, Dry Skin Over 40",1AMRW2J9oEE,2017-03-16,587.0,22.0,30848.0,PT27M39S,False,0.9638752052545156,2017,3,2017,3,-155.99,0,1659,6.629496864142839
UR beautifull,UC32YvT4jBMR6GOtEHLf195A,312000.0,532.0,30368514.0,#Esteelauder Estee Lauder foundation review||UR BEAUTIFULL||,QV-oUvk8PAQ,2019-01-16,715.0,42.0,28066.0,PT18M25S,False,0.9445178335535006,2019,1,2019,1,206.7150000000001,1,1105,0.6583827681256702
hueyyrouge,UCn1J6PE2ki0KkXUh82VxwtA,4110.0,351.0,1026380.0,Estee Lauder Perfectionist Pro Rapid Brightening Treatment [One month use REVIEW] | HUEYYROUGE,Rmo9N1nBSVs,2020-05-13,81.0,8.0,6786.0,PT4M45S,False,0.9101123595505618,2020,5,2020,5,-160.02999999999986,0,285,2.727566675118748
Varageta Nasution,UCszyUK9MOEFzsuwoWP9la3w,15700.0,38.0,1328111.0,Rekomendasi skincare anti aging terbaik - unboxing skincare - review skincare anti aging terbaik!,t7T51htGy4o,2020-05-09,182.0,11.0,16557.0,PT13M30S,False,0.9430051813471504,2020,5,2020,5,-196.4699999999999,0,810,3.1247801827529345
rachaelc_mb,UCDNkW8TKi8hEKrH2eMX2g3A,2410.0,47.0,378476.0,Estee Lauder Advanced  Night Repair Serum REVIEW!,U_1UNKQhxu8,2016-09-09,49.0,5.0,10206.0,PT7M48S,False,0.9074074074074074,2016,9,2016,9,-12.47499999999968,0,468,-0.03129437261789125
Amaya Luxe,UCh3WDSn1z6XRvOid8emtUYQ,6110.0,417.0,788812.0,ESTEE LAUDER REVITALIZING SUPREME NIGHT CREME REVIEW |  EMPTY POT,7_jG4ab4ACs,2020-04-29,36.0,0.0,1840.0,PT7M59S,False,1.0,2020,4,2020,5,195.94,1,479,-0.33913297482086047
Amy Macedo,UCeGe5mF6zkOA17X6X1VIjkA,1060000.0,773.0,107152115.0,First Impression &amp; Review: Estee Lauder Double Wear Foundation ♡,uBfxtq7ph68,2014-07-08,1472.0,86.0,221722.0,PT8M50S,True,0.944801026957638,2014,7,2014,7,-72.6049999999999,0,530,4.236265727893148
Alessia Liberale,UCSbuyD0C9flYg6efmIPleFA,77100.0,867.0,18277050.0,Flash Review: Advanced Night Repair Di Estee Lauder,8yAHVXvQhB8,2020-09-06,539.0,19.0,8049.0,PT4M34S,False,0.9659498207885304,2020,9,2020,9,-267.4499999999998,0,274,-3.907929786486109
Arshia Moorjani,UCok3eD7H6xAMxe6UR8EHF8g,426000.0,513.0,51888057.0,Estee Lauder Double Wear Foundation: Review &amp; Demo! | Arshia&#39;s Makeup,eQMexT5Ryo0,2015-04-22,1038.0,45.0,116545.0,PT10M1S,True,0.9584487534626038,2015,4,2015,5,56.850000000000016,1,601,5.241865114134842
Cutting the Caboose,UCllU5ygpcjw4ZkvH7OkTs9A,15300.0,347.0,2951197.0,Estée Lauder Re-Nutriv Ultimate Diamond Review,etyEYBz1zmg,2018-01-24,121.0,13.0,11257.0,PT11M26S,False,0.9029850746268656,2018,1,2018,2,47.21999999999992,1,686,0.037285864269778146
Mai Tran Beauty,UCDVMJOYPgMCutur8sywNV-g,4620.0,163.0,1221151.0,Estée Lauder Double Wear | Review + First Impressions | Foundation for Oily Skin,MSnju-MhdyA,2015-08-07,80.0,4.0,18313.0,PT7M18S,True,0.9523809523809524,2015,8,2015,8,-292.905,0,438,0.8589322146507479
BeautybyAdelina,UCg8df4HeYWGtHEsC-PBH8-g,176.0,19.0,27635.0,Estée Lauder Double Wear Foundation Review | Is It Worth It?!,1AW8jbNUVws,2019-05-27,143.0,9.0,24316.0,PT9M8S,False,0.9407894736842104,2019,5,2019,6,66.57000000000015,1,548,3.5317080944201886
Javier Orgaz Perfumería,UCujEOD1UfurlcfY1YPOA_iw,31900.0,1002.0,4748613.0,ESTÉE LAUDER DAYWEAR ANTI OXIDANTE REVIEW,2ZK1dPHYPug,2019-11-25,82.0,4.0,3853.0,PT8M52S,True,0.9534883720930232,2019,11,2019,12,324.88,1,532,-0.2500000000000003
BeautybyLanica,UCrdAHpLe_zSPNTgjflnIZoA,743.0,81.0,161798.0,Estee Lauder Double Wear Foundation Review &amp; Demo ☾,7F6oo2pBnZQ,2015-07-02,232.0,15.0,56485.0,PT6M1S,False,0.9392712550607288,2015,7,2015,7,-14.970000000000026,0,361,1.7389015343749565
Madam Queens,UCGzHjqibnNgVuBTATUELf4w,1690.0,59.0,49619.0,Estee Lauder Pleasures Review | Madam Queen&#39;s Review Series,9oGJwcbI2DQ,2020-05-16,49.0,8.0,3242.0,PT17M17S,False,0.8596491228070176,2020,5,2020,5,-162.49999999999991,0,1037,0.463607922032852
Bibing Fonda,UCx7vt-TGEwHXaF3aLQUPHmw,993.0,21.0,33454.0,Estee Lauder Advanced Night Repair Review ! | Bibing Fonda,uZjejb9fHZI,2019-09-18,40.0,20.0,5971.0,PT12M1S,False,0.6666666666666666,2019,9,2019,10,44.61500000000001,1,721,0.24541404543145157
Glosh Up,UCf0HBtgy1lcbhjLY2UjNJAA,5020.0,117.0,1034567.0,Estee Lauder Advanced Night Repair Eye Review,R1Yq2mm_S4g,2017-08-28,186.0,37.0,35345.0,PT6M14S,False,0.8340807174887892,2017,8,2017,9,236.29,1,374,1.4595282172982862
Patty Alonso,UC6cDYS0eRIsLhkIb0xrmUKQ,51100.0,372.0,4447659.0,NEW! ESTÉE LAUDER Futurist Hydrating Moisturizing Foundation SPF 45! Review +12 HR Wear Test! |Patty,p6HVUuo8b68,2020-01-06,647.0,24.0,23550.0,PT14M38S,False,0.9642324888226528,2020,1,2020,1,-148.06499999999986,0,878,6.060794244073545
BentlyK,UCIr3yBRxktFFvwhGZtYpyYw,24100.0,713.0,2432859.0,Estee Lauder Double Wear Foundation Review on Mature Skin - BentlyK,xJwsLY8NYpw,2017-03-13,567.0,34.0,29138.0,PT14M18S,False,0.9434276206322796,2017,3,2017,3,210.795,1,858,8.470897868964977
Cô Kiều,UCPs7OOD9WHRFFN63fZe6Y5A,2940.0,50.0,668021.0,Review serum Estee lauder? Kiều đây,uDERgcIeIx4,2019-09-07,38.0,5.0,13549.0,PT4M11S,False,0.8837209302325582,2019,9,2019,9,-17.715000000000032,0,251,0.9999999999999993
Diego Martin Makeup,UCFxdmlEN3XroDc6MeSQojUg,329000.0,163.0,11383006.0,BASE DOUBLE WEAR ESTÉE LAUDER REVIEW,D2juj-RwFYg,2018-04-04,689.0,10.0,27560.0,PT7M23S,False,0.9856938483547926,2018,4,2018,4,-460.13500000000016,0,443,-0.6625086733547696
Beauty Broadcast Express,UCC8xufRD5wAPuZny8EY4d_Q,201000.0,402.0,27537175.0,Estee Lauder Brush-On Glow BB Highlighter Review,i0-eqXgzDCU,2014-06-26,1512.0,33.0,86812.0,PT4M58S,False,0.9786407766990292,2014,6,2014,7,-426.5,0,298,3.630480162973754
AllyCat Castle,UC8E8zj6XHFC245jBmCKYg7w,1400.0,130.0,58612.0,REVIEW | ESTEE LAUDER RESILIENCE MULTI-EFFECT TRI-PEPTIDE FACE AND NECK CREME | ALLYCAT CASTLE,UyofyRErXAc,2021-03-04,23.0,1.0,519.0,PT8M2S,False,0.9583333333333334,2021,3,2021,3,31.160000000000075,1,482,2.179510846188535
Oluchi Onuigbo,UCloW3923VWGE9D97mCUAjIw,5170.0,125.0,487958.0,"ESTEE LAUDER DOUBLE WEAR FOUNDATION - FIRST IMPRESSIONS, WEAR TEST + REVIEW (darkest shade)",zZr6C18JCBs,2020-04-29,238.0,3.0,8378.0,PT8M15S,False,0.9875518672199172,2020,4,2020,5,232.33000000000004,1,495,4.817452110145358
The Dressy Chick,UCPT-pVTcPETclM4VodM3REw,1770.0,49.0,149785.0,Estee Lauder Matte Primer review,PTYcS3qsvgE,2018-10-30,82.0,14.0,12623.0,PT7M52S,False,0.8541666666666666,2018,10,2018,11,-119.76000000000003,0,472,0.23395206317794814
Wayne Goss,UCCvoAe__WFYMNAEN-C-CtYA,3840000.0,1554.0,526289028.0,ESTEE LAUDER DOUBLE WEAR STAY IN PLACE CONCEALER REVIEW | DEMO,XbPGn47foak,2014-07-25,5160.0,64.0,174535.0,PT2M47S,False,0.987748851454824,2014,7,2014,8,-59.71999999999992,0,167,6.310798586968697
aint we got fun,UCHhuoug_-llntsiEXu3d6MA,208.0,151.0,40385.0,Estee Lauder cleansing balm review,bBFOjRg7w78,2016-11-15,43.0,20.0,12323.0,PT4M57S,False,0.6825396825396826,2016,11,2016,11,-114.80000000000008,0,297,-0.9032185359832376
hueyyrouge,UCn1J6PE2ki0KkXUh82VxwtA,4110.0,351.0,1026380.0,Estee Lauder Double Wear Maximum Cover Review and Covering Up Acne,_L9kLUlXLJ4,2015-10-28,376.0,60.0,70699.0,PT4M4S,True,0.8623853211009175,2015,10,2015,11,-242.51,0,244,3.481380351254551
Javier Orgaz Perfumería,UCujEOD1UfurlcfY1YPOA_iw,31900.0,1002.0,4748613.0,ADVANCED NIGHT NIGHT REPAIR EYE REVIEW A TOPE DE ESTEE LAUDER,h87KjXzj9UE,2019-11-28,70.0,1.0,4411.0,PT11M58S,True,0.9859154929577464,2019,11,2019,12,-98.06499999999994,0,718,0.7424078823053059
Steffanie Entralgo,UCvsPXMLBCBu043a4YxmT65g,3710.0,87.0,392948.0,ESTEE LAUDER Double Wear *ALL FORMULAS* Review + Demo,YicYq6SPo8g,2017-11-21,290.0,19.0,29764.0,PT8M,False,0.9385113268608414,2017,11,2017,12,237.13999999999987,1,480,2.479086440000934
FragranceX.com,UCWdHej_BLGaahmXJzassVmQ,19000.0,2292.0,4491310.0,Intuition by Estee Lauder Cologne Review,SPUsWf0hvhY,2019-05-23,17.0,0.0,775.0,PT53S,False,1.0,2019,5,2019,6,77.96500000000003,1,53,0.0
Terrecia Ntimane,UCWkcL1HhelnSBwZ20InKhHQ,3220.0,32.0,165548.0,Foundation Review: MAC VS ESTEE LAUDER |Which one is the best foundation |SOUTH AFRICAN YOUTUBER |,oNNr6tNqbog,2019-08-06,96.0,9.0,4605.0,PT13M13S,False,0.9142857142857144,2019,8,2019,8,44.59500000000003,1,793,1.8350997319390552
Elle Leary Artistry,UCakCPsNUKmz1sUnpsr6GgGg,190000.0,850.0,19760717.0,Estee Lauder Double Wear Foundation Review || Foundation Friday - Elle Leary Artistry,m2AqyQBhKFU,2017-04-29,873.0,17.0,28084.0,PT12M28S,False,0.9808988764044944,2017,4,2017,5,-124.88000000000014,0,748,4.752774047430514
Georgina Wu,UCnl-jHAskywcfz4cnCdlMmQ,1290.0,21.0,330463.0,Estee Lauder Double Wear Foundation Wear Test!,SgK6K3cbek0,2017-04-14,1102.0,203.0,241050.0,PT12M9S,False,0.8444444444444444,2017,4,2017,4,-21.794999999999966,0,729,5.349646934755303
Samantha Jane,UC6FlrvFo23O-xb0SlXgvCUQ,94300.0,963.0,14463580.0,Estee Lauder Double Wear Review Oily Skin Diaries | samantha jane,quU_tB9VeKU,2016-10-16,1645.0,44.0,144289.0,PT6M36S,False,0.9739490822972172,2016,10,2016,10,-258.44499999999994,0,396,5.940007201669462
Zabrena,UCwQ48S6LdJVdGUM27M0oy4w,572000.0,942.0,88966978.0,Best Powder for Oily Skin? | Estée Lauder Matte Powder Foundation,2bsFgjGhJP0,2019-04-04,2218.0,42.0,46488.0,PT7M27S,False,0.9814159292035398,2019,4,2019,4,-79.75499999999988,0,447,-2.0210399365646445
ChristineMUA,UCI4WTfSHqMvX04w71v5setQ,3650.0,232.0,487383.0,Estée Lauder Double Wear Maximum Cover Foundation - Review &amp; Wear Test| ChristineMUA,QUoxE4uvBls,2017-06-02,200.0,23.0,44162.0,PT10M24S,False,0.8968609865470852,2017,6,2017,6,-397.85500000000013,0,624,7.0362611609425025
Hannah Dorman,UCmuW2qJErZvor50T1i5iUFw,15700.0,392.0,3147988.0,Estée Lauder Double Wear Foundation | OILY SKIN | First Impressions | Wear Test | Review,dDBx5ExuiEk,2017-01-02,175.0,14.0,28006.0,PT12M14S,False,0.925925925925926,2017,1,2017,1,39.350000000000136,1,734,1.7672932668876975
FutureDerm,UCpZeRG-JqHdS1mNPkqR7w2Q,720.0,17.0,17850.0,Estée Lauder Idealist Review,HrFVuSCjSLM,2019-09-06,64.0,3.0,5976.0,PT3M26S,False,0.9552238805970148,2019,9,2019,9,-241.705,0,206,-0.11240449696314136
Sabiha Harris,UCBR_G4iV264bsYGGQ32IOWQ,46.0,9.0,6672.0,Estee Lauder Double Wear Maximum Cover HONEST REVIEW DON&#39;T BUY TILL&#39; YOU WATCH THIS!,Q-P-A3dQinE,2019-09-26,27.0,24.0,5249.0,PT13M47S,False,0.5294117647058824,2019,9,2019,10,172.64500000000018,1,827,2.6146999100845374
kelechi mgbemena,UC1-P81CJbTJx6YeHNvNbCJw,118000.0,216.0,5629797.0,ESTEE LAUDER DOUBLE WEAR FOUNDATION REVIEW | 30 HOURS WEAR AND TRANSFER TEST,AA4jRDz5Rzw,2019-10-01,845.0,37.0,49138.0,PT22M30S,False,0.9580498866213152,2019,10,2019,10,14.405000000000086,1,1350,6.654664291842953
Laras Sita Faza,UCM0YIIr_qHgEKge17N8y1UQ,6740.0,133.0,1297914.0,Review Estee Lauder Double Wear Cushion BB | Laras Sita Faza,9_Yf-Pja14A,2018-03-03,50.0,4.0,7915.0,PT7M15S,False,0.925925925925926,2018,3,2018,3,-268.11999999999995,0,435,0.7499999999999999
NinaBeautyWorld,UCD78d7Ql9GjulCpUctHczOw,198000.0,414.0,25216941.0,REVIEW || เสริมพื้นฐานผิวให้แข็งแรงด้วย Estee Lauder Micro Essence || NinaBeautyWorld,fitUDhDYzj4,2018-06-14,346.0,16.0,34699.0,PT11M16S,False,0.9558011049723756,2018,6,2018,6,-55.7449999999999,0,676,-0.05164670934888105
Samantha Jane,UC6FlrvFo23O-xb0SlXgvCUQ,94300.0,963.0,14463580.0,Estee Lauder Double Wear Nude Foundation Review Oily Skin | Oily Skin Diaries Week: Day 1,ihwWJDqrYzE,2017-09-18,476.0,4.0,22393.0,PT9M19S,False,0.9916666666666668,2017,9,2017,10,229.72000000000003,1,559,5.198256829075779
Karrie Kendel,UC1YFOEq0dHa2zZTSUQtDsmg,135.0,51.0,21104.0,Estee Lauder&#39;s Bronze Goddess Skinscent - An Honest Review,wuVJwPXwTlg,2020-06-07,50.0,2.0,1820.0,PT5M1S,False,0.9615384615384616,2020,6,2020,6,-138.28499999999997,0,301,0.04457435422455436
lusterings,UClts0QpX7YOWW3Y99vyYETA,3720.0,58.0,741861.0,Estee Lauder Revitalizing Supreme Light Review! | lusterings,20Q6Dof_hVg,2016-07-08,130.0,21.0,23250.0,PT6M19S,False,0.8609271523178808,2016,7,2016,7,-57.13,0,379,-0.08807551496822413
Brandi Lofton,UCgkJrCxY51KBuc4qlhHO1BQ,86500.0,300.0,6369916.0,ESTEE LAUDER DOUBLE WEAR FOUNDATION | DEMO + REVIEW,p5NGQOgQ92c,2019-01-29,855.0,18.0,41582.0,PT14M56S,False,0.9793814432989691,2019,1,2019,2,-55.67999999999985,0,896,9.81986254688744
Kohnur Bridal Beauty,UC_LKLC981ejmQpdtVUoBV8Q,44.0,11.0,6436.0,First Impressions ♥ YSL vs Estée Lauder Cushion Foundations Demo &amp; Review |  Kohnur Care Tip #6,oxY-2xtatOo,2019-07-18,27.0,0.0,2079.0,PT4M54S,False,1.0,2019,7,2019,8,-142.71000000000004,0,294,-0.059620290753304384
Tiara S. Dusqie,UCbcKkamf8iFr0Pjf6MsrW9g,4590.0,418.0,838838.0,Estee Lauder Double Wear Foundation First Impression &amp; Review | Tiara S. Dusqie,UdPryyO4JBw,2018-04-11,81.0,18.0,20673.0,PT12M24S,False,0.8181818181818182,2018,4,2018,4,99.32000000000004,1,744,6.15033006946809
The Curl Factory,UCH-jr186WUmv3pIJDapUkcw,4040.0,358.0,503288.0,REVIEW | ESTEE LAUDER : Advanced Night Repair Eye Concentrate Matrix,DAs0aDQ75yI,2019-04-22,63.0,11.0,18264.0,PT6M28S,False,0.8513513513513513,2019,4,2019,5,-34.72000000000025,0,388,0.17193254468550756
Madam Queens,UCGzHjqibnNgVuBTATUELf4w,1690.0,59.0,49619.0,Estee Lauder Pleasures Perfume Review | Estee Lauder Pleasures | Madam Queens,j8NNv_Tm41E,2021-02-20,60.0,0.0,581.0,PT14M54S,False,1.0,2021,2,2021,3,154.11000000000013,1,894,1.9130177395938577
vvalentines,UCtbm6yIG8ghstCdutatBWaw,155000.0,342.0,14556125.0,REVIEW รองพื้นในตำนาน! Estee Lauder Double Wear ติดทน? คุมมัน? ผิวสวย? (VVALENTINES+NOYNEUNGMAKEUP),lL26eFtI4cw,2019-03-15,584.0,11.0,46934.0,PT14M51S,False,0.9815126050420168,2019,3,2019,3,92.08999999999992,1,891,-0.25579598145285914
Vishakha Thakur,UChxq57xvMRyNCojA7OY72PQ,22300.0,283.0,2153955.0,Estee Lauder Double Wear Review | Vishakha Thakur,JtVGZnsEtn0,2019-08-22,116.0,6.0,3801.0,PT15M52S,False,0.9508196721311476,2019,8,2019,9,-190.61999999999992,0,952,5.5442113750931705
Nyajal,UCXFCrOuDHObOKHswXAJRXQQ,33400.0,107.0,931100.0,Estee Lauder Double Wear Foundation Review | Deepest Shades...,oo4YD3fwGOM,2018-08-25,241.0,16.0,12417.0,PT22M39S,False,0.9377431906614786,2018,8,2018,9,-313.8650000000001,0,1359,6.791907676579978
Taylor Wynn,UCkJHb4rTNd8PIMD9S0UPCiw,837000.0,1100.0,161148017.0,ESTEE LAUDER DOUBLE WEAR Foundation 1C0 {First Impression Review &amp; Demo!} 15 DAYS OF FOUNDATION,_J4fbny-fnE,2017-04-10,11517.0,238.0,575694.0,PT12M43S,False,0.9797532964695874,2017,4,2017,4,37.095000000000034,1,763,5.729551320225391
Anoushka,UCc4HoYSoVrMUy3-XgZOSddg,160000.0,760.0,27774675.0,Estee Lauder Double Wear Foundation Review,_JPfgOb1kaU,2015-12-04,899.0,63.0,112944.0,PT8M57S,True,0.9345114345114344,2015,12,2015,12,346.4250000000001,1,537,5.996829864605429
lusterings,UClts0QpX7YOWW3Y99vyYETA,3720.0,58.0,741861.0,Estee Lauder&#39;s Modern Muse Le Rouge Review | lusterings,UWQfWzAEok0,2015-09-09,177.0,5.0,21659.0,PT5M15S,True,0.9725274725274724,2015,9,2015,9,280.76999999999987,1,315,3.2092709101416053
All Beauty By Sarah,UCSAvJ1tv9PRBVHfaH1Xqxzg,117000.0,299.0,16655643.0,Estée Lauder Double Wear Waterproof Concealer | Review,HTMTDhAGN2Y,2017-03-29,342.0,20.0,28364.0,PT10M34S,False,0.9447513812154696,2017,3,2017,4,-138.89,0,634,0.46417862428258816
Wayne Goss,UCCvoAe__WFYMNAEN-C-CtYA,3840000.0,1554.0,526289028.0,ESTEE LAUDER INVISIBLE POWDER FOUNDATION REVIEW AND DEMO,jxBnFA_Msnk,2013-08-07,2903.0,52.0,135841.0,PT3M26S,False,0.9824027072758036,2013,8,2013,8,-543.08,0,206,2.0699336907253123
Jordan Byers,UCImf5QSV82Y4bGbE0_2UPSw,353000.0,345.0,44345913.0,BRUTALLY HONEST ESTEE LAUDER DOUBLE WEAR FOUNDATION REVIEW | Jordan Byers,sfR11z1P7bY,2017-07-12,3037.0,196.0,95214.0,PT6M7S,False,0.9393751933188988,2017,7,2017,7,119.98000000000013,1,367,6.233106871807571
Tricia'sBeautySpace,UCQwzLaLOfPOD10K38MJ6dBA,1390.0,321.0,130552.0,Perfume Review: Estee Lauder Beautiful Belle,uhq6DNEQadw,2020-07-05,47.0,0.0,1222.0,PT5M5S,False,1.0,2020,7,2020,7,-472.25,0,305,-0.32988616831316275
Dee Ornella,UC4bDah-2kQT0yTp8x3lcqGg,1530.0,203.0,139473.0,ESTEE LAUDER DOUBLE WEAR FOUNDATION &amp; REVIEW | FIRST TIME TRYING !,HUhok7ASGNw,2021-03-22,20.0,1.0,372.0,PT19M2S,False,0.9523809523809524,2021,3,2021,4,254.375,1,1142,0.7499999999999999
Arzan Blogs,UC7s4Rcif4khjH3wNUENeyAQ,18300.0,327.0,3068163.0,"Estee Lauder Double Wear Foundation Cashew Demo, Review &amp; 7-hour wear test | Arzan Blogs",7e7e6BJL2JA,2016-12-17,444.0,28.0,79443.0,PT10M24S,False,0.940677966101695,2016,12,2016,12,73.03999999999995,1,624,7.387264496386109
Megan Elise💋,UC9AYMh0f6B89oLZ5ehAdZyg,5450.0,162.0,245561.0,ESTEE LAUDER BRONZE GODDESS COLLECTION REVIEW!!!,gbpen6bidlw,2019-05-15,129.0,9.0,6723.0,PT18M24S,False,0.9347826086956522,2019,5,2019,5,347.90000000000015,1,1104,-0.02726811538479179
Brianna Lynch,UC_fLjnQbZIyadvAlcB-Qm-g,41600.0,120.0,2684869.0,Estee Lauder Double Wear | First Impressions + Check Ins,3jOpL3zuPFk,2017-03-09,5819.0,415.0,778560.0,PT13M10S,False,0.9334295797240936,2017,3,2017,3,-177.23500000000013,0,790,3.084341158888883
Aetherealist,UCfbkoSxFtFtBk14_vUFwhnw,2680.0,180.0,231374.0,AMBER MYSTIQUE from ESTEE LAUDER | Fragrance Review,uIDJ99TOiKU,2019-02-22,42.0,0.0,932.0,PT5M37S,False,1.0,2019,2,2019,3,200.12,1,337,0.9865671766879003
Persolaise Perfumes,UC2Uoi3pjiNlfmMVcWzkngSw,7470.0,218.0,588972.0,Estee Lauder Beautiful Absolu perfume review on Persolaise Love At First Scent episode 131,W0ZTYqdX3gI,2020-10-11,99.0,2.0,2310.0,PT18M35S,False,0.9801980198019802,2020,10,2020,10,-74.58499999999992,0,1115,0.8251898684370471
Ree ReallyRee,UCxGYJdsoHbEDg_zExkdWhGA,14300.0,210.0,2529619.0,Estee Lauder Bronze Goddess 2020 Review &amp; Swatches,l0FYhCUm5K0,2020-04-20,186.0,15.0,13921.0,PT18M1S,False,0.9253731343283582,2020,4,2020,5,68.82999999999993,1,1081,-1.8438788918395523
hueyyrouge,UCn1J6PE2ki0KkXUh82VxwtA,4110.0,351.0,1026380.0,Estee Lauder Perfectionist Pro Instant Resurfacing Peel &amp; Micro-Algae [DEMO/REVIEW] | HUEYYROUGE,IqFx_rK18Ro,2018-12-03,117.0,13.0,11362.0,PT11M,False,0.9,2018,12,2018,12,192.65,1,660,0.5643891450968301
FragranceX.com,UCWdHej_BLGaahmXJzassVmQ,19000.0,2292.0,4491310.0,Modern Muse Perfume by Estee Lauder Review,Bfbt8aNYQGg,2016-03-04,103.0,4.0,17389.0,PT39S,True,0.9626168224299064,2016,3,2016,3,164.51,1,39,0.6933039529867886
Fluke of Makeup,UCAMYMKdC2CGLtblGZkmlcMQ,73700.0,78.0,6842233.0,IN-DEPTH REVIEW &amp; DEMO: Estée Lauder Double Wear Foundation (first impression),JWJ44mXiPoU,2017-01-18,800.0,133.0,114810.0,PT16M51S,False,0.857449088960343,2017,1,2017,2,29.549999999999947,1,1011,7.190443553992753
